price;region;address;bedrooms;bathrooms;location;latitude;longitude
1059000;Clarington, ON;75 WILLIAM COWLES DR, Clarington, Ontario;3;4;75, William Cowles Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0E2, Canada;43.92892246606012;-78.68323450146568
399900;Clarington, ON;35 WATER ST, Clarington, Ontario;1;1;35, Water Street, Kendal, Clarington, Durham Region, Golden Horseshoe, Ontario, L0A 1E0, Canada;44.02696081150267;-78.53323608267276
1300000;Clarington, ON;22 WILLIAM FAIR DR, Clarington, Ontario;4;3;William Fair Drive, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.9401734;-78.7079564
699900;Clarington, ON;112 LAKEVIEW RD, Clarington, Ontario;3;1;112, Lakeview Road, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1E2, Canada;43.90950987871251;-78.5942094793397
699999;Clarington, ON;162 EDWARD ST W, Clarington, Ontario;3;2;162, Edward Street West, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1H1, Canada;43.913064;-78.5929235
1249000;Clarington, ON;118 EDWIN CARR ST, Clarington, Ontario;3;3;Edwin Carr Street, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 3K2, Canada;43.9350416;-78.707714
1149000;Clarington, ON;26 WILLOUGHBY PL, Clarington, Ontario;4;4;Willoughby Place, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 3K2, Canada;43.9277444;-78.7040762
1099000;Clarington, ON;30 SKINNER CRT, Clarington, Ontario;3;3;30, Skinner Court, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2L8, Canada;43.919857;-78.783297
2195000;Clarington, ON;6358 ENFIELD RD, Clarington, Ontario;4;3;6358, Enfield Road, Clarington, Durham Region, Golden Horseshoe, Ontario, L1K 3B5, Canada;43.97352025568061;-78.81602660917972
878800;Clarington, ON;23 ROSER CRES, Clarington, Ontario;4;3;23, Roser Crescent, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 3Y8, Canada;43.899127547344506;-78.69561279504926
899000;Clarington, ON;63 SHORT CRES, Clarington, Ontario;3;3;63, Short Crescent, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 3C2, Canada;43.90988138903883;-78.77939684570288
399900;Clarington, ON;8 KAWARTHA RD, Clarington, Ontario;2;2;8, Kawartha Road, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1A6, Canada;43.9004127;-78.6131371
799999;Clarington, ON;54 FERRIS SQ, Clarington, Ontario;3;4;Ferris Square, Courtice, Durham Region, Golden Horseshoe, Ontario, L1E 0E2, Canada;43.8921291;-78.7975333
1750000;Clarington, ON;123 COURTNEY ST, Clarington, Ontario;4;4;Courtney Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0L3, Canada;43.9333211;-78.6981187
799900;Clarington, ON;48 BROOKHOUSE DR, Clarington, Ontario;2;2;48, Brookhouse Drive, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1H4, Canada;43.917103363636365;-78.58070672727273
999999;Clarington, ON;226 KENNETH COLE DR, Clarington, Ontario;4;4;Kenneth Cole Drive, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.9385592;-78.7117158
999999;Clarington, ON;226 KENNETH COLE Drive, Bowmanville, Ontario;4;4;Kenneth Cole Drive, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.9385592;-78.7117158
799900;Clarington, ON;19 PRESTONWAY DR, Clarington, Ontario;3;3;19, Prestonway Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4Y8, Canada;43.90269691370151;-78.6993483123432
1399000;Clarington, ON;99 MCPHAIL AVE, Clarington, Ontario;4;4;McPhail Avenue, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0C6, Canada;43.8962163;-78.7084759
1049900;Clarington, ON;68 WINDHAM CRES, Clarington, Ontario;3;4;68, Windham Crescent, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 1W8, Canada;43.90468527752249;-78.79361133938366
998000;Clarington, ON;48 LANDERVILLE LANE, Clarington, Ontario;4;3;48, Landerville Lane, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0C6, Canada;43.90300929799413;-78.70481610537772
899000;Clarington, ON;46 DAISEYFIELD AVE, Clarington, Ontario;3;4;46, Daiseyfield Avenue, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2G9, Canada;43.92048612079195;-78.79528984382654
899900;Clarington, ON;247 BEAVER ST N, Clarington, Ontario;3;2;247, Beaver Street North, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1L2, Canada;43.92077397551021;-78.58876554081633
799000;Clarington, ON;72 HOBBS DR, Clarington, Ontario;3;2;72, Hobbs Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 3X1, Canada;43.90785;-78.6704813
1399000;Clarington, ON;99 MCPHAIL Avenue, Bowmanville, Ontario;4;4;McPhail Avenue, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0C6, Canada;43.8962163;-78.7084759
699900;Clarington, ON;23 FIRWOOD AVE, Clarington, Ontario;3;4;23, Firwood Avenue, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2K8, Canada;43.9164579;-78.7954779
849900;Clarington, ON;94 COTTON ST, Clarington, Ontario;3;3;Cotton Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5J6, Canada;43.930393;-78.6759081
1450000;Clarington, ON;234 CROMBIE ST, Clarington, Ontario;4;3;Crombie Street, Gaud Corners, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0L3, Canada;43.9389396;-78.7054722
2299000;Clarington, ON;5 BUTTERY CRT, Clarington, Ontario;3;4;5, Buttery Court, Salem, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.94447435471916;-78.71915089112191
799000;Clarington, ON;10 WALBRIDGE CRT, Clarington, Ontario;3;3;10, Walbridge Court, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4Y8, Canada;43.89807903407839;-78.69750151470166
850000;Clarington, ON;17 SUMMERLEA CRT, Clarington, Ontario;5;3;17, Summerlea Court, Courtice, Durham Region, Golden Horseshoe, Ontario, L1E 1B6, Canada;43.893157;-78.80397260000001
799999;Clarington, ON;62 RICHARD DAVIES CRES, Clarington, Ontario;3;3;62, Richard Davies Crescent, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.935223;-78.712206
799888;Clarington, ON;83 CRYDERMAN LANE, Clarington, Ontario;3;3;Cryderman Lane, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4P8, Canada;43.8925539;-78.6590624
899000;Clarington, ON;13 KINTYRE ST, Clarington, Ontario;3;3;13, Kintyre Street, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2K8, Canada;43.9176526;-78.7987154
749900;Clarington, ON;69A TOWNLINE RD S, Clarington, Ontario;3;2;Townline Road South, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 1B2, Canada;43.9028078;-78.8117266
1760000;Clarington, ON;139 YACHT DR, Clarington, Ontario;5;6;Yacht Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4P8, Canada;43.893905;-78.6575121
1499900;Clarington, ON;46 KILPATRICK CRT, Clarington, Ontario;4;5;Kilpatrick Court, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5N8, Canada;43.9190157;-78.7149989
929000;Clarington, ON;74 HIGH ST, Clarington, Ontario;3;2;74, High Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 3C8, Canada;43.9190868;-78.6893209
1225000;Clarington, ON;109 LYLE DR, Clarington, Ontario;2;2;Lyle Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5C6, Canada;43.9271905;-78.678746
1760000;Clarington, ON;139 YACHT Drive, Bowmanville, Ontario;5;6;Yacht Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4P8, Canada;43.893905;-78.6575121
899900;Clarington, ON;123 REMMINGTON ST, Clarington, Ontario;4;3;123, Remmington Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0C6, Canada;43.897645888888896;-78.70876166666666
1599900;Clarington, ON;3548 CONCESSION 7 RD, Clarington, Ontario;3;2;Concession 7 Road, Clarington, Durham Region, Golden Horseshoe, Ontario, L1K 0S1, Canada;43.9795951;-78.8452417
549900;Clarington, ON;6 LIBERTY ST S, Clarington, Ontario;3;1;6, Liberty Street South, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 1N9, Canada;43.910276853333336;-78.68031662666667
799999;Clarington, ON;45 EDGERTON DR, Clarington, Ontario;3;3;45, Edgerton Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5C6, Canada;43.92347027036207;-78.6760837734723
999900;Clarington, ON;10 HENRY SMITH AVE, Clarington, Ontario;4;3;Henry Smith Avenue, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.9413325;-78.7127761
1900000;Clarington, ON;22 BICE CRT, Clarington, Ontario;3;3;22, Bice Court, Solina, Clarington, Durham Region, Golden Horseshoe, Ontario, L0B 1J0, Canada;43.98321771428572;-78.78939528571428
1499990;Clarington, ON;134 AUBURN CRT, Clarington, Ontario;4;4;134, Auburn Court, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2B5, Canada;43.89980916192725;-78.80078742171064
699000;Clarington, ON;30 KINGSVIEW CRT, Clarington, Ontario;3;4;30, Kingsview Court, Clarington, Durham Region, Golden Horseshoe, Ontario, L1K 1B2, Canada;43.90254828218343;-78.80919720419816
1099999;Clarington, ON;266 KENNETH COLE DR, Clarington, Ontario;4;4;Kenneth Cole Drive, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.9385592;-78.7117158
799000;Clarington, ON;71 FRY CRES, Clarington, Ontario;3;3;71, Fry Crescent, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0A1, Canada;43.904490637097176;-78.7032547263807
1779900;Clarington, ON;92 PERRY AVE, Clarington, Ontario;4;3;92, Perry Avenue, Hampton, Clarington, Durham Region, Golden Horseshoe, Ontario, L0B 1J0, Canada;43.97645095953232;-78.75073107343049
849900;Clarington, ON;30 CAREY LANE, Clarington, Ontario;3;3;30, Carey Lane, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 3K2, Canada;43.935125750000005;-78.709165
1000000;Clarington, ON;4020 WALSH RD, Clarington, Ontario;3;3;4020, Walsh Road, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1C2, Canada;43.96397919320963;-78.55767364042985
1699990;Clarington, ON;LOT 2 COURVIER CRES, Clarington, Ontario;4;4;Courvier Crescent, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0E2, Canada;43.9283455;-78.684687
899900;Clarington, ON;21 AUBURN LANE, Clarington, Ontario;4;3;21, Auburn Lane, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2B5, Canada;43.8964552;-78.80230811999999
999900;Clarington, ON;1 GIMBLETT ST, Clarington, Ontario;2;3;1, Gimblett Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0L3, Canada;43.932376;-78.695574
1100000;Clarington, ON;29 PINEDALE CRES, Clarington, Ontario;4;4;29, Pinedale Crescent, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 1C2, Canada;43.89618651816649;-78.80613100385762
1299000;Clarington, ON;262 KENNETH COLE DR, Clarington, Ontario;4;4;Kenneth Cole Drive, Gaud Corners, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.9385592;-78.7117158
999900;Clarington, ON;267 SWINDELLS ST, Clarington, Ontario;3;4;267, Swindells Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0E2, Canada;43.92545275376737;-78.68322818144516
899900;Clarington, ON;3958 HIGHWAY 2, Clarington, Ontario;3;1;3958, Regional Highway 2, Brownsville, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1C2, Canada;43.92730078979592;-78.54672036326531
795900;Clarington, ON;132 HIGH ST, Clarington, Ontario;3;2;132, High Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5B8, Canada;43.92315543333333;-78.69116363333333
1150000;Clarington, ON;34 CLARINGTON BLVD, Clarington, Ontario;3;3;Clarington Boulevard, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0A1, Canada;43.9056364;-78.7081468
2499900;Clarington, ON;3620 OLD SCUGOG RD, Clarington, Ontario;5;4;3620, Old Scugog Road, Salem, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada;43.9436095;-78.72000997142858
799000;Clarington, ON;86 LARKIN Lane, Bowmanville, Ontario;3;3;Larkin Lane, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4P8, Canada;43.892697;-78.6580297
879900;Clarington, ON;28 KATERSON LANE, Clarington, Ontario;3;2;28, Katerson Lane, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 1W8, Canada;43.89937518196472;-78.78797626747982
1499999;Clarington, ON;185 DOUGLAS KEMP CRES, Clarington, Ontario;4;4;Douglas Kemp Crescent, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0L3, Canada;43.9378998;-78.7011869
799000;Clarington, ON;86 LARKIN LANE, Clarington, Ontario;3;3;Larkin Lane, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4P8, Canada;43.892697;-78.6580297
549900;Clarington, ON;147 COVE RD, Clarington, Ontario;2;0;147, Cove Road, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 2W4, Canada;43.88718218594915;-78.67425915525376
1799999;Clarington, ON;493 TOWNLINE RD N, Clarington, Ontario;4;3;493, Townline Road North, Clarington, Durham Region, Golden Horseshoe, Ontario, L1K 1H2, Canada;43.921340125;-78.8196266625
1639000;Clarington, ON;202 CROMBIE ST, Clarington, Ontario;4;4;Crombie Street, Gaud Corners, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0L3, Canada;43.9389396;-78.7054722
1499999;Clarington, ON;1363 TOWNLINE RD N, Clarington, Ontario;4;3;1363, Townline Road North, Clarington, Durham Region, Golden Horseshoe, Ontario, L1K 0W6, Canada;43.94303465054333;-78.82909789824421
897900;Clarington, ON;16 LONGWOOD CRT, Clarington, Ontario;3;3;16, Longwood Court, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2Y4, Canada;43.91743021911648;-78.79295410217517
1099900;Clarington, ON;225 LIBERTY ST, Clarington, Ontario;3;2;Liberty Street, Hampton, Clarington, Durham Region, Golden Horseshoe, Ontario, L0B 1J0, Canada;43.9706547;-78.7397698
879990;Clarington, ON;262 SWINDELLS ST, Clarington, Ontario;3;3;262, Swindells Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0E2, Canada;43.92644057054283;-78.68383713728008
1549900;Clarington, ON;197 DOUGLAS KEMP CRES, Clarington, Ontario;4;4;Douglas Kemp Crescent, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0L3, Canada;43.9378998;-78.7011869
999000;Clarington, ON;75 LIBERTY ST N, Clarington, Ontario;3;2;75, Liberty Street North, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 2L8, Canada;43.9155036;-78.6822233
1799000;Clarington, ON;2 LARKIN LANE, Clarington, Ontario;4;5;Larkin Lane, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4P8, Canada;43.892697;-78.6580297
1099000;Clarington, ON;91 LAPRADE SQ, Clarington, Ontario;4;3;91, Laprade Square, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0E2, Canada;43.93134135059155;-78.68829933020164
899999;Clarington, ON;10 DEPEW LANE, Clarington, Ontario;3;3;Depew Lane, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1A2, Canada;43.8945409;-78.6451256
1080000;Clarington, ON;112 MCBRIDE AVE, Clarington, Ontario;3;3;112, McBride Avenue, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 0C6, Canada;43.900007;-78.711058
1200000;Clarington, ON;37 LYLE DR, Clarington, Ontario;2;2;Lyle Drive, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5C6, Canada;43.9271905;-78.678746
999990;Clarington, ON;2480 RUNDLE RD, Clarington, Ontario;4;4;2480, Rundle Road, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 1R2, Canada;43.91331278157895;-78.74631806052632
879000;Clarington, ON;104 DUKE ST, Clarington, Ontario;2;1;104, Duke Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 2P4, Canada;43.90228875;-78.67828525
3500000;Clarington, ON;2571 SOLINA RD, Clarington, Ontario;3;2;2571, Solina Road, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 2M8, Canada;43.91235801055702;-78.75631700684681
2599900;Clarington, ON;24 TAMBLYN RD, Clarington, Ontario;3;3;24, Tamblyn Road, Orono, Clarington, Durham Region, Golden Horseshoe, Ontario, L0B 1M0, Canada;43.9876246641244;-78.61294124976767
599900;Brock, ON;616 SIMCOE ST, Brock, Ontario;2;1;Simcoe Street, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4293724;-79.1530633
599900;Brock, ON;616 SIMCOE Street, Beaverton, Ontario;2;1;Simcoe Street, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4293724;-79.1530633
749900;Brock, ON;80 CAMERON ST, Brock, Ontario;4;2;80, Cameron Street East, Cannington, Brock, Durham Region, Golden Horseshoe, Ontario, L0E 1E0, Canada;44.351119;-79.0351698
599900;Brock, ON;310 LAKELAND CRES, Brock, Ontario;3;2;310, Lakeland Crescent, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.435594599194935;-79.15331644228321
589900;Brock, ON;140 LAIDLAW ST S, Brock, Ontario;3;1;140, Laidlaw Street South, Cannington, Brock, Durham Region, Golden Horseshoe, Ontario, L0E 1E0, Canada;44.345905830769226;-79.0365992
699000;Brock, ON;40658 SHORE RD, Brock, Ontario;4;1;Shore Road Allowance, Brock, Durham Region, Golden Horseshoe, Ontario, Canada;44.4548235;-79.2230611
2998000;Brock, ON;31750 SIMCOE ST, Brock, Ontario;3;4;31750, Simcoe Street, Brock, Durham Region, Golden Horseshoe, Ontario, K0M 1B0, Canada;44.48383193427532;-79.06799652471423
899000;Brock, ON;111 TERRY CLAYTON AVE, Brock, Ontario;4;4;Terry Clayton Avenue, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4371863;-79.1571983
999900;Brock, ON;133 TERRY CLAYTON AVE, Brock, Ontario;4;3;Terry Clayton Avenue, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4371863;-79.1571983
899000;Brock, ON;111 TERRY CLAYTON Avenue, Beaverton, Ontario;4;4;Terry Clayton Avenue, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4371863;-79.1571983
989000;Brock, ON;420 CENTRE ST, Brock, Ontario;3;4;420, Centre Street, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.43443975900418;-79.14905316471689
749900;Brock, ON;264 CHURCH ST, Brock, Ontario;3;2;264, Church Street, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.428428264705886;-79.15874110588236
999900;Brock, ON;52 POLLOCK AVE, Brock, Ontario;3;3;Pollock Avenue, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4365576;-79.1527628
679900;Brock, ON;517 HIGHLAND CRES, Brock, Ontario;3;3;517, Highland Crescent, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.43575976918604;-79.14601056482977
935000;Brock, ON;16 DON HADDEN CRES, Brock, Ontario;3;3;Don Hadden Crescent, Sunderland, Brock, Durham Region, Golden Horseshoe, Ontario, L0C 1H0, Canada;44.264331;-79.0716036
989000;Brock, ON;672 SIMCOE ST, Brock, Ontario;3;2;Simcoe Street, Beaverton, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4293724;-79.1530633
1299000;Brock, ON;3 PATRICIA CRES, Brock, Ontario;4;4;3, Patricia Crescent, Brock, Durham Region, Golden Horseshoe, Ontario, L0K 1A0, Canada;44.4363213;-79.1314642
799999;Brock, ON;17 LAIDLAW ST S, Brock, Ontario;7;2;17, Laidlaw Street South, Cannington, Brock, Durham Region, Golden Horseshoe, Ontario, L0E 1E0, Canada;44.34962314444444;-79.0384785
599900;Oshawa, ON;58 WAVERLY ST S, Oshawa, Ontario;3;2;58, Waverly Street South, Thornton Woods, Thornton's Corners, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1J 5V1, Canada;43.89045742307693;-78.88760746153847
700000;Oshawa, ON;1138 WAKEFIELD CRES, Oshawa, Ontario;3;1;1138, Wakefield Crescent, Harmony, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1H 7C6, Canada;43.9014095;-78.81956889772727
499000;Oshawa, ON;60 BROCK ST E, Oshawa, Ontario;3;3;60, Brock Street East, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1G 7S2, Canada;43.90244053783784;-78.86328507297297
799000;Oshawa, ON;759 ADELAIDE AVE, Oshawa, Ontario;3;2;759, Adelaide Avenue West, Thornton Woods, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1J 2W3, Canada;43.89739604285714;-78.89364074285714
899900;Oshawa, ON;180 SHERWOOD AVE, Oshawa, Ontario;3;2;180, Sherwood Avenue, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1G 4G7, Canada;43.9229149;-78.8818073
1159000;Oshawa, ON;419 COMPTON CRES, Oshawa, Ontario;3;4;Compton Crescent, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 2B8, Canada;43.9336084;-78.8619355
899900;Oshawa, ON;1427 ASHGROVE CRES, Oshawa, Ontario;3;4;1427, Ashgrove Crescent, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 2S7, Canada;43.93410425599633;-78.83290835734726
1099000;Oshawa, ON;1120 TALL PINE AVE, Oshawa, Ontario;3;4;1120, Tall Pine Avenue, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 2S7, Canada;43.93429570058443;-78.83526291279205
1399999;Oshawa, ON;344 NINA CRT, Oshawa, Ontario;4;4;344, Nina Court, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 1S7, Canada;43.914608;-78.83423836170212
